,depth,lat,lon,modtemp,obstemp,time
19929,[  2.   4.   5.   6.   8.   9.  10.  11.  12.  13.],38.184630211999995,-74.280295390000006,"[26.13434, 26.135422, 26.136158, 26.136707, 26.137129, 26.137581, 26.137581, 26.138348, 26.139107, 26.139631]","[ 25.7358  25.7358  25.7468  25.77    25.77    25.7445  25.6581  25.5171
  25.3466  25.19  ]",2011-08-19 08:00:00
19930,[  2.   6.   7.   8.   9.  10.  11.  12.  13.  13.],38.228360459999998,-74.260092,"[26.52478, 26.526876, 26.527378, 26.527378, 26.527929, 26.527472, 26.513395, 26.513395, 26.458799, 26.458799]","[ 25.93    25.921   25.8938  25.7695  25.6814  25.5661  25.4938  25.3085
  24.5559  23.67  ]",2011-08-20 04:00:00
19931,[  2.   6.  12.  13.  14.  16.  19.  22.  33.  51.],38.317718600999996,-74.283110640000004,"[26.673344, 26.674786, 26.666857, 26.658413, 26.658413, 26.58217, 26.137672, 25.089659, 13.321977, 9.9661341]","[ 26.38    26.0899  23.3885  21.0316  19.9801  15.919   12.2205  10.5162
   8.5219   8.25  ]",2011-08-21 20:00:00
19932,[  2.   9.  11.  15.  17.  18.  19.  23.  30.  50.],38.399224729000004,-74.283439709999982,"[25.646992, 25.650251, 25.650425, 25.647722, 25.641308, 25.608356, 25.458647, 21.422333, 14.41265, 9.8434477]","[ 25.7     24.2749  22.6609  15.8616  13.578   12.8225  11.5519   9.5259
   8.6502   8.53  ]",2011-08-22 12:00:00
19933,[  2.   6.  12.  13.  14.  20.  21.  22.  25.  43.],39.029058131999996,-73.712966030000004,"[22.639399, 22.642113, 22.643013, 22.64076, 22.624891, 16.753378, 14.060093, 14.060093, 9.1044302, 8.3145409]","[ 22.3375  22.76    21.9301  20.1494  19.3798  11.6839  11.6839  10.2655
   8.9677   7.67  ]",2011-07-16 12:00:00
19935,[  2.  10.  12.  15.  17.  18.  19.  23.  30.  52.],39.276978589999999,-73.493946120000004,"[22.639751, 22.619799, 22.593834, 22.534771, 22.36586, 22.136566, 21.569674, 15.745984, 10.114484, 8.8051481]","[ 22.548   22.78    22.0405  18.5025  13.674   11.905   11.8035   9.469
   8.3815   8.28  ]",2011-07-18 16:00:00
19936,[  2.  14.  15.  16.  19.  25.  33.  34.  39.  46.],39.349489962,-73.617129610000006,"[24.080313, 23.549273, 23.326805, 23.162125, 21.135798, 12.435917, 9.5229349, 9.5229349, 9.4449816, 9.4449816]","[ 22.41    20.2665  19.7621  18.0109  15.2649  11.202    9.1565   9.4928
   8.4      8.7783]",2011-07-20 16:00:00
19937,[  2.  12.  16.  19.  20.  24.  27.  29.  38.  42.],39.384007421999996,-73.637598710000006,"[24.225929, 23.806292, 22.941813, 18.89506, 16.811771, 12.103893, 10.627867, 10.190309, 9.9803343, 9.9803343]","[ 23.41    20.924   16.0813  15.2335  13.6528  11.6266  11.4542  10.1609
   9.7585   9.04  ]",2011-07-20 20:00:00
19938,[ 2.  3.  4.  5.  6.  8.  8.  8.  8.  8.],39.416057076000001,-73.568246239999979,"[23.783007, 23.783237, 23.783304, 23.783241, 23.783026, 23.781755, 23.781755, 23.781755, 23.781755, 23.781755]","[ 23.3     23.2237  23.1488  22.9807  22.94    22.94    22.94    22.94
  22.94    22.94  ]",2011-07-21 08:00:00
19939,[  2.   3.   5.   6.   8.   9.  10.  11.  12.  12.],39.483332716,-73.34092760999998,"[24.454641, 24.454895, 24.455151, 24.455194, 24.455109, 24.454941, 24.454641, 24.454113, 24.453074, 24.453074]","[ 23.5696  23.5696  23.5696  23.58    23.58    23.3529  23.0371  21.3484
  20.97    20.97  ]",2011-07-22 04:00:00
19940,[  2.   9.  11.  16.  19.  20.  21.  33.  37.  39.],39.520912162999998,-73.244786680000004,"[24.839607, 24.841551, 24.841084, 24.536283, 23.728683, 22.497309, 20.681511, 11.080831, 9.8977289, 9.61798]","[ 24.09    21.843   20.4948  14.338   12.9149  11.5667  10.8627   9.11
   9.2149   9.859 ]",2011-07-23 00:00:00
19941,[  2.   9.  11.  12.  16.  18.  24.  29.  39.  44.],39.516430141000001,-73.160419930000003,"[25.176895, 25.128855, 25.041796, 24.965115, 24.263105, 23.568602, 14.747565, 11.960878, 9.6234474, 9.622797]","[ 23.26    21.9637  20.3843  19.9224  15.065   13.2621   9.8202   8.8219
   8.7623   8.36  ]",2011-07-23 16:00:00
19942,[  2.   4.   8.  13.  15.  17.  25.  29.  35.  65.],39.519287931999997,-73.095595299999999,"[25.368793, 25.369644, 25.370577, 25.34947, 25.320194, 25.254414, 19.631077, 14.463853, 11.094151, 8.8629961]","[ 24.61    24.4188  22.4117  18.2858  17.4256  15.291   10.8624   9.6677
   8.68     8.8552]",2011-07-24 12:00:00
19943,[  2.   5.  11.  14.  16.  17.  21.  25.  49.  61.],39.526451664,-73.119152670000005,"[25.7743, 25.771408, 25.624264, 25.472546, 25.295443, 25.295443, 24.171642, 18.239002, 8.8286886, 8.8171797]","[ 23.6     23.3555  20.544   17.488   14.2486  14.1875  10.887    9.5118
   8.32     8.9159]",2011-07-24 16:00:00
19944,[  2.   7.  12.  15.  17.  19.  20.  21.  22.  45.],39.540685140000001,-73.198209539999979,"[26.08864, 26.089994, 25.673004, 25.053677, 24.586157, 22.775026, 21.116602, 19.170862, 17.313522, 9.4448776]","[ 25.07    24.4771  22.2207  19.1243  15.5668  14.0186  13.9528  11.1034
   9.3082   8.6   ]",2011-07-25 00:00:00
19946,[  2.   8.   9.  10.  11.  13.  15.  19.  30.  51.],39.346692500000003,-73.377577930000001,"[25.475513, 25.388004, 25.388004, 25.328003, 25.263203, 25.199112, 25.056435, 24.313374, 12.400813, 8.8607912]","[ 23.86    22.6466  21.7403  18.9141  18.2536  14.1525  11.9253  10.0514
   8.9147   8.5   ]",2011-07-28 16:00:00
19947,[  2.   8.  11.  12.  14.  16.  17.  22.  31.  46.],39.274864127000001,-73.420315540000004,"[24.99333, 24.995806, 24.99572, 24.995174, 24.993656, 24.971897, 24.905704, 22.06797, 11.840995, 8.9468269]","[ 25.28    24.3516  20.773   18.3254  15.7428  15.2026  13.9535  10.645
   8.7882   8.4   ]",2011-07-30 00:00:00
19948,[  2.   7.   8.   9.  12.  13.  16.  19.  30.  52.],39.152805878000002,-73.535729500000002,"[24.948772, 24.947613, 24.947613, 24.943485, 24.92156, 24.898657, 24.791761, 23.191774, 11.525106, 8.7594213]","[ 24.41    23.967   22.4167  22.3534  18.3193  16.4684  12.988   11.1212
   8.9539   8.59  ]",2011-08-03 16:00:00
19957,[  2.  15.  16.  20.  22.  23.  26.  28.  36.  49.],38.881799548000004,-73.712096579999979,"[24.783346, 24.774672, 24.767595, 24.565752, 23.925186, 23.925186, 20.619961, 18.444801, 12.715876, 9.4405231]","[ 24.98    23.6002  20.8723  16.0825  15.6385  13.7194  12.4665  12.3396
   9.8654   9.12  ]",2011-08-27 16:00:00
19959,[  2.   3.   4.   5.   6.   7.   8.   9.  10.  11.],39.228248209999997,-73.502247099999977,"[18.880358, 18.876026, 18.865908, 18.865908, 18.84688, 18.811384, 18.746063, 18.63744, 18.63744, 18.488754]","[ 18.69    18.6758  18.5738  18.5071  18.4003  18.3749  18.3614  18.3218
  18.1785  18.1   ]",2011-08-30 04:00:00
19960,[  2.   6.   7.   9.  11.  12.  15.  16.  17.  29.],37.731255595999997,-74.755659309999999,"[21.305777, 21.308573, 21.309214, 21.310116, 21.300236, 21.300236, 21.176805, 21.108229, 20.856529, 8.8828783]","[ 20.8695  20.99    20.8394  20.1015  18.3319  16.6753  16.6753  14.1678
  13.46    13.7537]",2011-06-05 00:00:00
19961,[  2.   3.   5.   6.   8.   9.  10.  11.  12.  13.],37.733947194000002,-74.784043650000001,"[20.875595, 20.875837, 20.87623, 20.87623, 20.876575, 20.877172, 20.878756, 20.877243, 20.877243, 20.864983]","[ 20.76    20.6856  20.6608  20.636   20.5151  20.3446  19.8827  18.9589
  17.66    17.66  ]",2011-06-05 04:00:00
19962,[  2.   3.   4.   5.   7.   8.  10.  11.  12.  12.],37.706252329999998,-74.821799630000001,"[21.160542, 21.162579, 21.163603, 21.164021, 21.164574, 21.164661, 21.164282, 21.164282, 21.163509, 21.163509]","[ 20.9     20.7798  20.7009  20.6923  20.6923  20.698   20.698   20.6386
  20.54    20.54  ]",2011-06-05 12:00:00
19963,[ 2.  3.  4.  5.  6.  7.  7.  7.  7.  7.],37.677048000999996,-74.819098240000002,"[21.486736, 21.487692, 21.487671, 21.486795, 21.484884, 21.481596, 21.481596, 21.481596, 21.481596, 21.481596]","[ 21.6     21.2576  21.1664  20.9344  20.8784  20.8     20.8     20.8     20.8
  20.8   ]",2011-06-05 16:00:00
19964,[ 2.  3.  4.  5.  5.  5.  5.  5.  5.  5.],37.646951053000002,-74.901520419999983,"[21.432093, 21.432777, 21.433372, 21.434111, 21.434111, 21.434111, 21.434111, 21.434111, 21.434111, 21.434111]","[ 22.39    22.3092  22.1534  21.98    21.98    21.98    21.98    21.98
  21.98    21.98  ]",2011-06-06 04:00:00
19965,[ 2.  3.  4.  5.  5.  5.  5.  5.  5.  5.],37.636778362000001,-74.846644310000002,"[21.652092, 21.652666, 21.653183, 21.653662, 21.653662, 21.653662, 21.653662, 21.653662, 21.653662, 21.653662]","[ 22.25    22.242   22.0595  21.75    21.75    21.75    21.75    21.75
  21.75    21.75  ]",2011-06-06 08:00:00
19966,[  2.   3.   5.   6.   7.   8.   9.  10.  11.  11.],37.590382408000004,-74.836560210000002,"[21.26729, 21.267677, 21.268045, 21.268085, 21.267771, 21.26615, 21.262224, 21.255854, 21.255854, 21.255854]","[ 22.16    22.0052  21.1898  20.9357  20.8087  20.7463  20.5384  19.9655
  19.8939  19.85  ]",2011-06-06 12:00:00
19967,[  2.   3.   6.  12.  15.  17.  18.  19.  22.  32.],37.486001037000001,-74.857663729999999,"[22.483753, 22.48559, 22.488344, 22.449213, 22.110828, 21.405401, 20.375723, 18.995592, 14.58686, 9.1820898]","[ 22.83    22.6215  21.2403  20.2631  18.6865  17.2532  13.5787  10.7121
  10.0997   9.8   ]",2011-06-07 12:00:00
19968,[ 2.  3.  4.  4.  4.  4.  4.  4.  4.  4.],37.457258226,-74.861959819999981,"[23.056442, 23.057775, 23.058626, 23.058626, 23.058626, 23.058626, 23.058626, 23.058626, 23.058626, 23.058626]","[ 23.58    23.5023  23.28    23.28    23.28    23.28    23.28    23.28
  23.28    23.28  ]",2011-06-08 04:00:00
19969,[  2.   6.   8.   9.  10.  11.  15.  17.  24.  27.],40.346325686,-73.698317500000002,"[21.608776, 21.619219, 21.448494, 20.913422, 20.475592, 19.881536, 13.905504, 12.392294, 11.287856, 11.034224]","[ 21.68    21.3679  20.6223  19.6686  17.8305  16.9462  14.8741  14.3018
  13.6516  13.01  ]",2011-07-16 12:00:00
19970,[  2.   5.   8.  11.  12.  13.  19.  20.  22.  25.],40.354579870000002,-73.741896710000006,"[22.800808, 22.590023, 22.008017, 20.69327, 20.14397, 18.003729, 12.382587, 12.138421, 11.63763, 11.168277]","[ 21.16    20.4102  18.8281  16.8917  16.7269  15.9523  14.0818  13.4968
  12.92    12.9447]",2011-07-16 20:00:00
19971,[  2.   6.   8.   9.  11.  15.  16.  17.  21.  27.],40.329924360999996,-73.720119670000003,"[21.91729, 21.797346, 21.644777, 21.348112, 20.611071, 15.157569, 14.153567, 12.934453, 11.868036, 11.304649]","[ 21.25    21.0866  20.384   19.5506  17.2712  14.0686  13.6846  13.3659
  13.1045  13.08  ]",2011-07-17 16:00:00
19972,[  2.   7.  10.  11.  12.  13.  15.  16.  22.  26.],40.369261295999998,-73.724953510000006,"[22.365942, 22.19515, 20.446878, 19.6422, 18.633583, 16.310835, 14.294718, 13.607805, 11.872508, 11.386615]","[ 21.98    19.4528  17.2471  17.0685  16.1308  16.0951  15.2825  14.2734
  13.1482  13.05  ]",2011-07-18 00:00:00
19973,[ 2.  3.  4.  5.  6.  7.  7.  7.  7.  7.],40.369102029000004,-73.689763209999981,"[22.009756, 22.008987, 22.006966, 21.994507, 21.980732, 21.92428, 21.92428, 21.92428, 21.92428, 21.92428]","[ 21.44    21.44    21.4378  21.4152  21.365   21.36    21.36    21.36
  21.36    21.36  ]",2011-07-18 04:00:00
19974,[  2.   5.   6.   7.   9.  11.  13.  16.  17.  25.],40.347435459000003,-73.691544980000003,"[21.432556, 21.381504, 21.315926, 20.795967, 18.483662, 14.699479, 13.256979, 12.787621, 12.749943, 12.60607]","[ 21.28    21.1501  20.9552  20.5086  18.3487  16.5623  15.0682  13.6959
  13.4442  13.16  ]",2011-07-18 12:00:00
19975,[  2.   4.   5.   6.   7.  13.  14.  16.  20.  30.],40.444320406999999,-73.724784260000007,"[23.553303, 23.407579, 22.979252, 22.643118, 22.203543, 14.583386, 14.269779, 13.672573, 13.036559, 12.772817]","[ 22.32    20.8952  19.6896  19.0101  17.5414  14.0233  13.8918  12.5108
  11.8313  11.36  ]",2011-07-19 20:00:00
19976,[  2.   5.   6.   7.  10.  17.  18.  21.  25.  28.],40.429249995999996,-73.709073750000002,"[23.241367, 23.221266, 23.165604, 22.997368, 17.66963, 14.119762, 13.9062, 13.493864, 13.064112, 13.064112]","[ 22.72    19.3937  19.0807  17.8522  15.8935  14.0275  13.1698  12.1267
  11.2575  11.13  ]",2011-07-20 20:00:00
19977,[  2.   3.   4.   5.   6.   8.   9.  12.  21.  23.],40.415355681999998,-73.657013919999983,"[23.45043, 23.442888, 23.399504, 23.341955, 23.118774, 22.117941, 20.647272, 17.787045, 15.746179, 15.733212]","[ 20.77    20.6174  20.2588  18.7633  16.8482  15.0246  14.3608  13.6741
  13.346   13.14  ]",2011-07-22 12:00:00
19978,[  2.   4.   5.   7.   9.  11.  12.  15.  23.  27.],40.382138501,-73.765881089999979,"[24.665112, 24.598415, 24.242357, 23.503279, 20.604132, 18.585629, 18.140188, 17.050419, 15.039936, 14.575182]","[ 22.34    21.555   19.7483  17.4931  15.3998  14.2659  13.0947  11.8238
   9.9672   9.88  ]",2011-07-23 12:00:00
19979,[  2.   4.   5.   6.   7.  15.  19.  25.  26.  31.],40.389172211000002,-73.767480699999993,"[25.318743, 25.225855, 24.946281, 24.646431, 24.111883, 17.031837, 15.821703, 14.707232, 14.610625, 14.339845]","[ 23.27    21.749   20.3826  19.9831  18.6683  13.4092  11.8366  11.1792
  10.5734  10.38  ]",2011-07-24 16:00:00
19980,[  2.   3.   4.  12.  17.  22.  23.  28.  29.  34.],40.398577592999999,-73.776973130000002,"[25.863533, 25.80814, 25.683744, 18.439161, 16.187222, 15.127039, 14.990583, 14.325535, 14.312177, 14.312177]","[ 23.68    23.2134  21.1787  14.8283  12.9491  12.9491  12.0808  11.8346
  10.8626  10.72  ]",2011-07-24 20:00:00
19981,[ 2.  3.  4.  4.],40.435166895999998,-73.752287280000004,"[24.474407, 24.476677, 24.461342, 24.461342]",[ 24.02    23.0641  22.3854  22.34  ],2011-07-25 08:00:00
19982,[  2.   6.  10.  11.  12.  14.  17.  21.  22.  25.],40.367472994000003,-73.715128680000007,"[23.781021, 23.763016, 19.609468, 17.242601, 16.301979, 14.654431, 13.690288, 12.953318, 12.791026, 12.62868]","[ 23.      22.505   18.7587  18.7587  16.9925  16.8125  14.1687  13.2462
  11.8287  11.75  ]",2011-07-26 00:00:00
19983,[  2.   4.   7.  12.  13.  14.  18.  20.  22.  29.],40.369446428000003,-73.757125680000001,"[24.061747, 24.015913, 23.53336, 17.734865, 15.685952, 15.128604, 13.718753, 13.381351, 12.959164, 12.252238]","[ 24.07    21.806   21.0476  17.0516  17.8893  16.5648  15.4102  14.0292
  14.2556  12.75  ]",2011-07-26 20:00:00
19984,[  2.   6.   9.  10.  11.  13.  15.  17.  20.  24.],40.373094868999999,-73.73026867999998,"[23.717136, 23.68841, 22.383596, 20.907013, 19.103598, 15.790753, 14.581, 13.618569, 13.084033, 12.534287]","[ 23.9     23.1965  20.309   18.9965  16.8965  16.487   14.7125  14.4605
  13.4     13.5575]",2011-07-27 04:00:00
19985,[  2.   4.   8.  13.  15.  17.  19.  21.  23.  25.],40.353071227000001,-73.755312930000002,"[24.1096, 24.1092, 23.788172, 16.040865, 14.672898, 13.546721, 13.105889, 12.662064, 12.446391, 12.162972]","[ 23.82    23.6426  21.6796  16.8111  16.1568  14.2937  14.2493  13.1181
  12.73    12.73  ]",2011-07-27 20:00:00
19986,[  2.   6.   7.   8.   9.  10.  11.  14.  22.  32.],40.377941657000001,-73.766019049999983,"[25.467602, 25.406794, 25.289574, 25.072062, 24.385061, 23.652283, 22.483833, 17.914909, 15.14666, 14.185175]","[ 24.04    22.2891  21.1794  21.0808  19.7738  19.293   17.9367  15.5693
  13.3499  11.71  ]",2011-07-28 20:00:00
19987,[  2.   4.   5.   6.   7.   8.   9.  10.  10.],40.341936415999996,-73.70299043,"[24.144142, 24.145718, 24.160347, 24.172363, 24.176447, 24.151213, 23.832041, 23.328329, 23.328329]","[ 23.95    23.9272  23.8599  23.7619  23.5248  23.2523  23.1087  22.8944
  22.81  ]",2011-07-29 08:00:00
19988,[  2.   3.   4.   5.   6.   7.   9.  10.  12.  12.],40.369276735999996,-73.69768732,"[24.407022, 24.424644, 24.443804, 24.53968, 24.599136, 24.590538, 23.414801, 22.425182, 18.067886, 18.067886]","[ 24.16    24.1098  24.0848  23.9343  23.0753  20.5422  19.5327  18.8242
  18.5045  17.89  ]",2011-07-30 08:00:00
19989,[  2.   5.   6.   7.   8.  11.  12.  17.  21.  25.],40.382891168,-73.713935669999998,"[24.545183, 24.465332, 24.402069, 24.201593, 24.039387, 20.102734, 19.024014, 14.511177, 13.107013, 12.676949]","[ 24.16    21.5926  19.8538  19.8538  18.5234  17.018   15.6409  13.6337
  12.6184  12.49  ]",2011-07-31 16:00:00
19991,[  2.   4.  10.  13.  14.  16.  20.  23.  25.  27.],40.447839805000001,-73.77967572,"[22.758501, 22.758553, 21.805515, 16.659655, 16.116093, 14.978037, 13.870023, 13.199319, 13.147789, 13.147789]","[ 24.43    24.43    20.0259  18.9351  18.009   17.1241  15.6732  15.5497
  15.0661  14.14  ]",2011-08-04 12:00:00
19994,[  2.   5.   8.  13.  15.  19.  20.  21.  24.  32.],40.430980661,-73.767432069999998,"[24.364326, 24.365345, 24.216936, 17.469347, 16.331394, 14.865503, 14.631225, 14.560943, 14.337944, 14.337944]","[ 24.04    23.8632  22.6919  18.7913  18.4045  16.2829  15.1558  14.7138
  13.8961  12.99  ]",2011-08-08 12:00:00
19998,[ 2.  4.  5.  6.  6.  6.  6.  6.  6.  6.],40.389278816000001,-73.771356929999982,"[23.25062, 23.255005, 23.256786, 23.25769, 23.25769, 23.25769, 23.25769, 23.25769, 23.25769, 23.25769]","[ 24.22    24.22    24.2425  24.25    24.25    24.25    24.25    24.25
  24.25    24.25  ]",2011-08-12 08:00:00
20002,[ 2.  4.  5.  6.  7.  7.  7.  7.  7.  7.],40.42864556,-73.736412630000004,"[23.508755, 23.511843, 23.513765, 23.514935, 23.516535, 23.516535, 23.516535, 23.516535, 23.516535, 23.516535]","[ 23.88    23.88    23.8945  23.899   23.9     23.9     23.9     23.9     23.9
  23.9   ]",2011-08-15 08:00:00
20003,[  2.   8.  10.  12.  14.  17.  18.  20.  23.  32.],40.336780757,-73.769075560000005,"[22.461563, 22.460274, 22.259768, 21.535393, 18.503061, 14.596585, 14.274057, 13.821874, 13.287987, 12.434611]","[ 23.5     23.086   22.3201  20.9021  19.0288  17.2486  16.1515  15.458
  13.8745  13.15  ]",2011-08-16 16:00:00
20004,[ 2.  3.  4.  6.  7.  7.],40.342329974000002,-73.797685900000005,"[22.177139, 22.177444, 22.177719, 22.178432, 22.178673, 22.178673]",[ 23.6712  23.6712  23.68    23.68    23.6065  23.46  ],2011-08-17 08:00:00
20005,[  2.   9.  11.  13.  19.  23.  43.  46.  47.  48.],40.350033674999999,-73.790014479999982,"[22.349777, 22.341293, 22.289171, 21.7418, 15.121285, 14.163457, 13.491693, 13.491693, 13.491693, 13.491693]","[ 23.56    23.1453  20.8125  19.335   15.7322  14.6046  13.192   12.6736
  12.0645  10.6   ]",2011-08-17 12:00:00
20046,[  2.   7.  13.  14.  15.  16.  18.  21.  33.  47.],38.493113061999999,-74.404845820000006,"[24.807816, 24.812071, 24.713383, 24.683634, 24.683634, 24.660328, 24.297544, 20.601286, 10.853125, 10.488588]","[ 24.15    24.0295  22.5536  21.4844  19.4212  16.108   12.2074  11.0327
   9.1954   9.09  ]",2011-08-24 16:00:00
20047,[  2.   6.  13.  16.  17.  18.  19.  23.  24.  48.],38.553444606999996,-74.255010569999982,"[24.740448, 24.741413, 24.738909, 24.732784, 24.732784, 24.727919, 24.713936, 23.097471, 21.375008, 9.8550148]","[ 23.7     23.5771  21.8261  18.324   16.3426  15.6206  13.5778  11.1048
   9.8453   8.34  ]",2011-08-25 12:00:00
20048,[  2.   7.  12.  13.  14.  16.  18.  22.  33.  50.],38.648129533999999,-74.08266793,"[24.61792, 24.614386, 24.609627, 24.607557, 24.605301, 24.603041, 24.608622, 24.050898, 14.747995, 10.289261]","[ 23.92    23.8574  22.8721  21.8868  20.1664  15.4431  12.0805  10.1099
   8.6397   8.28  ]",2011-08-26 12:00:00
20049,[  2.   9.  11.  14.  16.  19.  25.  36.  46.  51.],38.643732465999996,-74.075857940000006,"[24.888021, 24.812559, 24.718275, 24.642544, 24.621059, 24.623154, 20.702698, 13.758356, 10.350358, 10.327587]","[ 23.7     22.802   21.904   17.0641  14.6745  12.7112  10.1999   8.7692
   8.8909   8.48  ]",2011-08-26 16:00:00
20051,[ 2.  3.  4.  5.  6.  8.  8.  8.  8.  8.],38.697881318,-74.049725309999999,"[24.897566, 24.898357, 24.898996, 24.898996, 24.899519, 24.89999, 24.89999, 24.89999, 24.89999, 24.89999]","[ 24.83    24.4654  24.3659  24.2177  24.18    24.18    24.18    24.18
  24.18    24.18  ]",2011-08-27 04:00:00
20052,[  2.  13.  20.  24.  25.  26.  27.  28.  30.  49.],38.779159753999998,-74.051453330000001,"[20.345907, 20.08419, 19.597101, 19.426846, 19.246544, 18.973888, 18.973888, 18.58783, 17.425619, 10.718475]","[ 19.03    18.6196  17.4602  15.7673  14.885   13.5101  11.4581  10.0115
   9.047    8.77  ]",2011-08-30 00:00:00
20053,[  2.  10.  22.  25.  26.  29.  31.  38.  49.  53.],38.691225538000005,-74.127252740000003,"[19.762215, 19.75934, 18.759417, 18.194565, 18.194565, 17.11323, 16.591936, 10.363204, 10.184146, 10.184146]","[ 18.87    18.7017  16.4714  15.2301  14.4937   9.9911   9.2547   8.7603
   8.8024   8.35  ]",2011-08-30 12:00:00
20054,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.],38.508917174000004,-74.336687099999978,"[20.156, 20.156649, 20.157255, 20.158518, 20.16135, 20.16205, 20.16205, 20.161016, 20.161016]","[ 19.24    19.2254  19.2234  19.2192  19.1786  18.8422  18.7808  18.7361
  18.72  ]",2011-08-31 08:00:00
